2012-01-26 10:30:02 UTC	rbx-head	158.89359760284424 MB	rubinius 2.0.0dev (1.8.7 52cf6b93 yyyy-mm-dd JI) [x86_64-apple-darwin10.8.0]
2012-01-27 07:27:40 UTC	1.8.7	56.5430766741435 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-27 07:50:38 UTC	1.8.7-head	56.5587452252706 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-27 08:07:17 UTC	1.9.2	85.18135786056519 MB	ruby 1.9.2p290 (2011-07-09 revision 32553) [x86_64-darwin10.8.0]
2012-01-27 08:31:29 UTC	1.9.2-head	85.63279024759929 MB	ruby 1.9.2p312 (2012-01-16 revision 34318) [x86_64-darwin10.8.0]
2012-01-27 08:48:07 UTC	1.9.3	82.13129297892253 MB	ruby 1.9.3p0 (2011-10-30 revision 33570) [x86_64-darwin10.8.0]
2012-01-27 09:12:33 UTC	1.9.3-head	81.67083311080933 MB	ruby 1.9.3p28 (2012-01-23 revision 34361) [x86_64-darwin10.8.0]
2012-01-27 09:29:28 UTC	jruby	194.658159255981 MB	jruby 1.6.5.1 (ruby-1.8.7-p330) (2011-12-27 1bf37c2) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-27 09:54:43 UTC	jruby-head	212.648154894511 MB	jruby 1.7.0.dev (ruby-1.8.7-p357) (2012-01-27 827485a) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-27 10:31:14 UTC	rbx-head	161.1764316558838 MB	rubinius 2.0.0dev (1.8.7 d926b8e0 yyyy-mm-dd JI) [x86_64-apple-darwin10.8.0]
2012-01-28 07:27:39 UTC	1.8.7	56.3447694778442 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
